name,family,asset,asset_idx,lookback,feature_kind,mode,lag_signal,min_score,avg_score,last_score,positive_windows,avg_mean_pl,avg_sharpe,top_n,z_window,entry_z,exit_z,top_k
CUBO_relative_momentum_3_lag,single_asset_return,CUBO,14.0,3.0,relative,momentum,True,3.0885436757473594,4.279783205953438,3.0885436757473594,4,9.204523647499968,0.9201363489095965,,,,,
MDGI_absolute_reversal_5_cur,single_asset_return,MDGI,22.0,5.0,absolute,reversal,False,3.0824895694293293,13.802673278130868,3.0824895694293293,4,19.740089010000013,1.4770715604729094,,,,,
EAFC_relative_reversal_5_lag,single_asset_return,EAFC,50.0,5.0,relative,reversal,True,3.0804359124752803,25.034519488934368,3.0804359124752803,4,30.483362257500065,2.125180056945428,,,,,
ALGO_relative_reversal_2_cur,single_asset_return,ALGO,0.0,2.0,relative,reversal,False,3.0800164904346174,44.361363179020245,107.80411723523885,4,72.01032915099898,1.1299642772683463,,,,,
NWIG_absolute_momentum_60_lag,single_asset_return,NWIG,20.0,60.0,absolute,momentum,True,2.9905258666439276,16.51115196876011,2.9905258666439276,4,22.029465744999946,1.663964725578211,,,,,
ACAC_resid_momentum_top10_w40_e1.0_x0.0_cur,residual_z,ACAC,27.0,,,momentum,False,2.9846255403613378,6.796041610063071,11.743333363748317,4,11.19456092250003,1.22552341770747,10.0,40.0,1.0,0.0,
NAYO_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,NAYO,35.0,,,reversal,False,2.9606780745298873,24.898698054296467,18.06125003212164,4,32.43906094250005,1.7520923163987012,10.0,40.0,0.5,0.0,
SRNA_relative_momentum_20_lag,single_asset_return,SRNA,3.0,20.0,relative,momentum,True,2.955546371551216,14.148080059636504,2.955546371551216,4,18.06201656000001,1.8494610030910055,,,,,
BENI_absolute_reversal_40_lag,single_asset_return,BENI,42.0,40.0,absolute,reversal,True,2.896401589238113,6.449828219113783,7.558985590511419,4,9.689375200000041,1.382188088285454,,,,,
ALGO_relative_momentum_40_lag,single_asset_return,ALGO,0.0,40.0,relative,momentum,True,2.8265609947197308,49.99517009954832,2.8265609947197308,4,76.76004795499944,1.1939268159386796,,,,,
HUXZ_absolute_momentum_40_cur,single_asset_return,HUXZ,8.0,40.0,absolute,momentum,False,2.7642676439193776,5.851111716454097,10.862102175562407,4,12.438830087499987,0.9064202786265152,,,,,
EELT_relative_reversal_2_cur,single_asset_return,EELT,37.0,2.0,relative,reversal,False,2.752910689694898,18.147425357713274,12.296257011350539,4,28.090341137499895,1.249873567752965,,,,,
EORC_relative_momentum_10_cur,single_asset_return,EORC,13.0,10.0,relative,momentum,False,2.709055529422683,19.77603978081234,29.898725624204108,4,25.75828867750002,1.7761981087812677,,,,,
IHOZ_relative_momentum_3_cur,single_asset_return,IHOZ,34.0,3.0,relative,momentum,False,2.705672250880564,6.67696025516664,13.449290374046434,4,12.485034482500014,1.0300296933232664,,,,,
ITPA_absolute_reversal_60_cur,single_asset_return,ITPA,43.0,60.0,absolute,reversal,False,2.6982979947185894,9.482259556851487,2.6982979947185894,4,13.925215122499981,1.424732620788895,,,,,
CUBO_resid_momentum_top10_w40_e1.0_x0.0_cur,residual_z,CUBO,14.0,,,momentum,False,2.688983992661599,6.146730079247552,2.688983992661599,4,10.11121977500002,1.1931491047227698,10.0,40.0,1.0,0.0,
LSST_absolute_reversal_40_cur,single_asset_return,LSST,2.0,40.0,absolute,reversal,False,2.600327724565561,20.44142162342883,43.82256558432188,4,25.753545910000025,1.9194374345529122,,,,,
HTRK_relative_reversal_10_cur,single_asset_return,HTRK,44.0,10.0,relative,reversal,False,2.5919218669050537,11.822927686620641,3.4010894939916443,4,16.760375887499976,1.4282561898654305,,,,,
SPLZ_relative_reversal_5_cur,single_asset_return,SPLZ,19.0,5.0,relative,reversal,False,2.5794190149508047,30.142365017129006,2.5794190149508047,4,35.327666832500014,2.3780216372687413,,,,,
EORC_absolute_momentum_60_cur,single_asset_return,EORC,13.0,60.0,absolute,momentum,False,2.5770674044449753,20.17865196239689,39.46811754396293,4,26.044339132499992,1.8074788390226377,,,,,
IHOZ_relative_momentum_40_cur,single_asset_return,IHOZ,34.0,40.0,relative,momentum,False,2.565339746348452,9.488645646164834,5.8353581552847285,4,15.056206152499977,1.2518131590537875,,,,,
HTRK_absolute_reversal_2_lag,single_asset_return,HTRK,44.0,2.0,absolute,reversal,True,2.5572556693797126,10.211211673670698,2.5572556693797126,4,15.155189975000003,1.374805817045958,,,,,
ANSO_absolute_momentum_40_lag,single_asset_return,ANSO,16.0,40.0,absolute,momentum,True,2.5304025399740975,11.39072011672165,21.9736487354017,4,17.267324237499995,1.3521787415885416,,,,,
AETS_relative_momentum_40_cur,single_asset_return,AETS,39.0,40.0,relative,momentum,False,2.5217301483451173,26.45677543606257,2.5217301483451173,4,34.70209625500001,1.7071028016024843,,,,,
FWWG_absolute_momentum_2_cur,single_asset_return,FWWG,36.0,2.0,absolute,momentum,False,2.5066736017836315,9.90660731419188,2.5066736017836315,4,14.083133175000015,1.4723665220990771,,,,,
SRTX_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,SRTX,28.0,,,momentum,False,2.501139083544417,20.2171668973471,7.825078883437055,4,24.54842988500002,2.2134834903887324,10.0,10.0,0.5,0.0,
BENI_relative_reversal_40_cur,single_asset_return,BENI,42.0,40.0,relative,reversal,False,2.4454138645148005,3.7243990955746296,3.9834217632069557,4,7.250789895000021,1.020120567335663,,,,,
AMRP_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,AMRP,5.0,,,reversal,False,2.3795420224171697,9.892437984645765,26.640134995247042,4,16.926853999999935,1.0620366198756344,10.0,10.0,0.5,0.0,
CCNS_absolute_reversal_5_lag,single_asset_return,CCNS,32.0,5.0,absolute,reversal,True,2.3517414014818687,13.534866555693101,2.3517414014818687,4,19.117849215000003,1.3770026207495578,,,,,
AMRP_relative_momentum_40_lag,single_asset_return,AMRP,5.0,40.0,relative,momentum,True,2.338615689672898,14.830264002397747,23.830239989679843,4,22.070802280000045,1.3442741238079847,,,,,
SRNA_absolute_momentum_3_cur,single_asset_return,SRNA,3.0,3.0,absolute,momentum,False,2.335187804509256,11.548840503423582,2.335187804509256,4,15.668486945000023,1.6238784821278074,,,,,
AETS_absolute_momentum_3_lag,single_asset_return,AETS,39.0,3.0,absolute,momentum,True,2.3091910609910156,11.304493139514284,2.3091910609910156,4,20.36210683999992,0.9789551822600878,,,,,
NPCK_relative_momentum_20_lag,single_asset_return,NPCK,11.0,20.0,relative,momentum,True,2.3025261889361444,11.101454485987617,4.075706455807875,4,15.93798577499999,1.4346544162171522,,,,,
OTCS_relative_momentum_3_lag,single_asset_return,OTCS,6.0,3.0,relative,momentum,True,2.28921346513365,9.610075567668952,2.28921346513365,4,17.571816727499957,1.0350401084131902,,,,,
HTRK_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,HTRK,44.0,,,reversal,False,2.281092784119383,6.605374403665487,2.281092784119383,4,11.894117422499967,1.0872734934171502,10.0,10.0,0.5,0.0,
MSDP_relative_reversal_40_lag,single_asset_return,MSDP,12.0,40.0,relative,reversal,True,2.2224946423255156,10.502351500092875,2.2224946423255156,4,17.12865857999997,1.196978323341331,,,,,
EAFC_absolute_reversal_2_lag,single_asset_return,EAFC,50.0,2.0,absolute,reversal,True,2.1990482562631715,17.610664072645545,7.933645899165131,4,23.50102953250007,1.6314258576672156,,,,,
GARI_absolute_reversal_40_cur,single_asset_return,GARI,29.0,40.0,absolute,reversal,False,2.1455646566168047,15.881363530471482,20.854117133554947,4,21.74291956000006,1.5778208723714258,,,,,
cross_sectional_reversal_w5_k3_cur,cross_sectional,,,5.0,,reversal,False,2.0960769471073304,16.27414350512695,13.429921338308072,4,33.91056266249974,0.8794846313013371,,,,,3.0
MTNS_absolute_reversal_60_cur,single_asset_return,MTNS,33.0,60.0,absolute,reversal,False,2.090028624700397,13.318526416073325,2.090028624700397,4,18.3458118525,1.5785392268961744,,,,,
DIHO_relative_reversal_60_cur,single_asset_return,DIHO,17.0,60.0,relative,reversal,False,2.05391295302235,14.887886533883428,28.75636501185559,4,20.383417082500053,1.587709694384524,,,,,
HUXZ_absolute_momentum_40_lag,single_asset_return,HUXZ,8.0,40.0,absolute,momentum,True,1.9963529937113351,8.548603444977546,10.862102175562407,4,14.715985667499977,1.0665384345531461,,,,,
ALUT_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,ALUT,26.0,,,reversal,False,1.9877736245313233,10.743821672081639,3.1663690146931027,4,15.234169177499984,1.4273268423405159,10.0,40.0,1.0,0.0,
OTCS_relative_reversal_3_cur,single_asset_return,OTCS,6.0,3.0,relative,reversal,False,1.9557996881614506,13.543533649379281,1.9557996881614506,4,21.00751726250004,1.2492690320413928,,,,,
BLBT_relative_reversal_20_cur,single_asset_return,BLBT,41.0,20.0,relative,reversal,False,1.9483525410306046,9.79144178743239,20.73371320657424,4,13.349279227500087,1.6304995378724563,,,,,
MTNS_relative_reversal_10_lag,single_asset_return,MTNS,33.0,10.0,relative,reversal,True,1.9452495480514769,9.974002597747084,1.9452495480514769,4,15.108800647499997,1.2679870616893545,,,,,
HRND_relative_reversal_2_cur,single_asset_return,HRND,38.0,2.0,relative,reversal,False,1.9291862526723145,10.78951196900706,1.9291862526723145,4,18.66309951500006,1.0274829798074347,,,,,
IHOZ_resid_momentum_top10_w10_e1.0_x0.0_cur,residual_z,IHOZ,34.0,,,momentum,False,1.9277253529817762,5.946972694265089,10.609792902777222,4,10.561073560000056,1.0822151282307662,10.0,10.0,1.0,0.0,
HRND_absolute_reversal_2_lag,single_asset_return,HRND,38.0,2.0,absolute,reversal,True,1.9255781058146435,18.57293259376195,15.6386087600293,4,26.258057934999943,1.450228740385191,,,,,
GARI_absolute_reversal_40_lag,single_asset_return,GARI,29.0,40.0,absolute,reversal,True,1.9105991830604176,15.882472389712106,21.858735004961076,4,21.702013389999976,1.5728085761751882,,,,,
FARS_relative_reversal_3_cur,single_asset_return,FARS,48.0,3.0,relative,reversal,False,1.9086910297615138,4.17630442895671,4.663996894494601,4,8.552754677499975,0.9547473323542981,,,,,
ITPA_absolute_reversal_20_lag,single_asset_return,ITPA,43.0,20.0,absolute,reversal,True,1.885675925965798,8.542504929510322,7.311651607773384,4,12.947110532500016,1.3106899865788366,,,,,
BENI_relative_momentum_3_cur,single_asset_return,BENI,42.0,3.0,relative,momentum,False,1.8760628522705163,5.276843503848194,7.076437038247877,4,8.610599390000049,1.2302334089710318,,,,,
CCNS_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,CCNS,32.0,,,reversal,False,1.866913479779305,12.890741923038526,1.866913479779305,4,17.710605930000014,1.5583425898968029,10.0,10.0,0.5,0.0,
MTNS_absolute_momentum_5_cur,single_asset_return,MTNS,33.0,5.0,absolute,momentum,False,1.8576587111892888,9.008374243463717,3.81812137002224,4,14.309024287499938,1.2263570195874147,,,,,
RTTH_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,RTTH,18.0,,,reversal,False,1.8456995983033981,7.296625832140635,1.8456995983033981,4,15.711118287500003,0.8657170460200284,10.0,40.0,0.5,0.0,
HRET_relative_reversal_2_cur,single_asset_return,HRET,15.0,2.0,relative,reversal,False,1.8249089118002388,18.396187699681263,2.94989212066002,4,23.819553015000007,1.6708411479206726,,,,,
EAFC_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,EAFC,50.0,,,reversal,False,1.781355922330875,11.361381807754926,3.4510158160596354,4,16.695809362499975,1.3450630703019355,10.0,20.0,1.0,0.0,
cross_sectional_reversal_w5_k5_lag,cross_sectional,,,5.0,,reversal,True,1.7668275688396207,96.30443697970185,133.3803705811954,4,111.46237572000015,2.318344776550476,,,,,5.0
ALGO_absolute_reversal_3_lag,single_asset_return,ALGO,0.0,3.0,absolute,reversal,True,1.7659011595548897,33.34493182094434,1.7659011595548897,4,58.47833071200002,0.8909300381094004,,,,,
ITPA_relative_reversal_60_cur,single_asset_return,ITPA,43.0,60.0,relative,reversal,False,1.7536665667646312,8.29528801157493,1.7536665667646312,4,12.743869252500028,1.3102953907414636,,,,,
EORC_absolute_momentum_10_lag,single_asset_return,EORC,13.0,10.0,absolute,momentum,True,1.7358859879805892,15.465685565616502,1.7358859879805892,4,21.796528557499993,1.4559771137832238,,,,,
NWIG_absolute_momentum_60_cur,single_asset_return,NWIG,20.0,60.0,absolute,momentum,False,1.7306747694623248,16.19618919446471,1.7306747694623248,4,21.562769079999946,1.62964633122213,,,,,
MTNS_absolute_reversal_10_cur,single_asset_return,MTNS,33.0,10.0,absolute,reversal,False,1.7183808737472028,16.041013686392102,26.239284182282745,4,20.747472400000046,1.7423152456117657,,,,,
DUCT_absolute_reversal_20_cur,single_asset_return,DUCT,9.0,20.0,absolute,reversal,False,1.7093859322835203,15.301412702635577,16.587059800518023,4,20.80066212999993,1.5711906991575435,,,,,
MSDP_relative_reversal_3_cur,single_asset_return,MSDP,12.0,3.0,relative,reversal,False,1.7035964285836018,12.82910018415949,7.861163398997361,4,19.06810254500003,1.3471977531710686,,,,,
FARS_relative_momentum_40_lag,single_asset_return,FARS,48.0,40.0,relative,momentum,True,1.7002237248325023,6.946412778133615,12.723654855161827,4,11.06247990749996,1.2190066180048338,,,,,
HETT_relative_momentum_20_lag,single_asset_return,HETT,7.0,20.0,relative,momentum,True,1.6748881561400106,5.097976120092616,11.57758753155656,4,9.344371067499974,1.0531708324526299,,,,,
ACAC_absolute_reversal_2_lag,single_asset_return,ACAC,27.0,2.0,absolute,reversal,True,1.6726170558080966,9.507454389828812,17.65732700239386,4,15.204248072500063,1.2080693440756956,,,,,
ULXY_absolute_reversal_3_cur,single_asset_return,ULXY,40.0,3.0,absolute,reversal,False,1.6646560204338137,41.68182932604755,22.87225453828181,4,47.880701984999945,2.619503244572501,,,,,
ACIX_absolute_momentum_20_lag,single_asset_return,ACIX,31.0,20.0,absolute,momentum,True,1.66100240913471,7.348832029981796,8.85567211748574,4,12.179909012499945,1.1869379074646311,,,,,
ANSO_relative_momentum_20_lag,single_asset_return,ANSO,16.0,20.0,relative,momentum,True,1.6397744237977891,11.033514394182859,16.876400056732944,4,16.623944292499928,1.2996770489631704,,,,,
NWIG_relative_momentum_2_cur,single_asset_return,NWIG,20.0,2.0,relative,momentum,False,1.6382910001588995,14.804451079385396,28.936465263238716,4,20.294091469999984,1.5438285206868874,,,,,
AMRP_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,AMRP,5.0,,,reversal,False,1.5563502946031242,13.121665071802376,40.012182155088986,4,19.289298974999923,1.2726293731583802,10.0,10.0,1.0,0.0,
CUBO_relative_momentum_2_lag,single_asset_return,CUBO,14.0,2.0,relative,momentum,True,1.5517274044603062,8.260505715109437,12.629839457985362,4,12.808767837499964,1.281072311241708,,,,,
MSDP_relative_reversal_20_cur,single_asset_return,MSDP,12.0,20.0,relative,reversal,False,1.5474245498097743,14.904307382153386,19.202295828619583,4,20.967632704999954,1.4562507397737856,,,,,
MDGI_relative_reversal_10_lag,single_asset_return,MDGI,22.0,10.0,relative,reversal,True,1.5470084532600077,20.221628140596792,6.1356191795281685,4,25.293484510000045,1.9032802370416901,,,,,
DUCT_relative_momentum_60_cur,single_asset_return,DUCT,9.0,60.0,relative,momentum,False,1.500907450432615,10.596872427291473,4.05297503627185,4,16.365448270000048,1.2362086789151017,,,,,
DUCT_absolute_momentum_60_lag,single_asset_return,DUCT,9.0,60.0,absolute,momentum,True,1.4773545510108215,10.469636709742295,1.4773545510108215,4,16.235115970000045,1.2221111646509994,,,,,
DUCT_absolute_momentum_60_cur,single_asset_return,DUCT,9.0,60.0,absolute,momentum,False,1.4773545510108215,10.469636709742295,1.4773545510108215,4,16.235115970000045,1.2221111646509994,,,,,
NGTE_relative_reversal_3_cur,single_asset_return,NGTE,45.0,3.0,relative,reversal,False,1.4746614165022058,15.683665254231183,3.967322517780154,4,21.59450061249995,1.4768671098631856,,,,,
FARS_relative_momentum_40_cur,single_asset_return,FARS,48.0,40.0,relative,momentum,False,1.4610716108680581,5.322973103010273,8.909062128847067,4,9.602671052500012,1.058890480818235,,,,,
SRNA_relative_momentum_10_cur,single_asset_return,SRNA,3.0,10.0,relative,momentum,False,1.4573503863009083,14.49357950740088,10.15070400298155,4,18.267624435000087,1.8705245929506558,,,,,
AMRP_relative_momentum_20_lag,single_asset_return,AMRP,5.0,20.0,relative,momentum,True,1.4439925972279548,12.52325671630285,32.52075003113764,4,19.65574556499997,1.178026157267759,,,,,
MMBT_relative_reversal_60_cur,single_asset_return,MMBT,21.0,60.0,relative,reversal,False,1.419541057867608,11.196978040446815,16.616057431423847,4,22.44084717250003,0.9175553336113016,,,,,
MDGI_absolute_reversal_10_cur,single_asset_return,MDGI,22.0,10.0,absolute,reversal,False,1.3829531836541722,5.069310095504991,13.074664245125811,4,11.152096199999983,0.8187467605893278,,,,,
MDGI_absolute_reversal_20_lag,single_asset_return,MDGI,22.0,20.0,absolute,reversal,True,1.35388478369573,14.707545890832105,1.35388478369573,4,20.239614035000073,1.5212969688112625,,,,,
MSDP_relative_reversal_5_cur,single_asset_return,MSDP,12.0,5.0,relative,reversal,False,1.3078437462499384,13.034425152108048,1.3078437462499384,4,18.67489611500006,1.321245138404702,,,,,
SRNA_absolute_momentum_5_lag,single_asset_return,SRNA,3.0,5.0,absolute,momentum,True,1.2919562619513594,16.930493886847177,1.2919562619513594,4,20.481088355000033,2.1149291553012075,,,,,
ANSO_relative_reversal_3_cur,single_asset_return,ANSO,16.0,3.0,relative,reversal,False,1.2752614739053514,14.602592495564929,1.2752614739053514,4,19.669961472499892,1.4657105558553378,,,,,
ALUT_absolute_reversal_20_lag,single_asset_return,ALUT,26.0,20.0,absolute,reversal,True,1.2598284667153523,16.321393667137936,19.779524293205547,4,21.494392759999972,1.6424593665866851,,,,,
NWIG_absolute_momentum_40_cur,single_asset_return,NWIG,20.0,40.0,absolute,momentum,False,1.2556254699274487,14.733161381996108,1.2556254699274487,4,20.157000959999973,1.524523166576008,,,,,
SPLZ_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,SPLZ,19.0,,,reversal,False,1.2409571924573661,20.148532355025974,1.2409571924573661,4,25.002667434999996,1.9210957556580106,10.0,10.0,1.0,0.0,
BLBT_absolute_reversal_5_cur,single_asset_return,BLBT,41.0,5.0,absolute,reversal,False,1.1890307650191867,8.841322210397191,18.24346499351307,4,12.398214742500068,1.5095938164922367,,,,,
HTRK_absolute_reversal_40_lag,single_asset_return,HTRK,44.0,40.0,absolute,reversal,True,1.1480300558420327,4.294003702969668,5.272359299844078,4,9.659115787499973,0.8498651920991351,,,,,
